Old Url,New Url,Status,Tag,Slug,Admin Url,state
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/AirSafetyandAviationPublications/MilitaryLowFlying/OperationalLowFlyingTrainingTimetable.htm,https://www.gov.uk/government/publications/operational-low-flying-training-timetable,,Open,operational-low-flying-training-timetable,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34195,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/AirSafetyandAviationPublications/MilitaryLowFlying/MilitaryHelicopterLowFlyingSafetyAGuideForRiders.htm,https://www.gov.uk/government/publications/military-helicopter-low-flying-safety-a-guide-for-riders,,Open,military-helicopter-low-flying-safety-a-guide-for-riders,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34196,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/AirSafetyandAviationPublications/MilitaryLowFlying/AnnualReports/Pomlf.htm,https://www.gov.uk/government/publications/the-pattern-of-military-low-flying-across-the-united-kingdom-2010-2011,,Open,the-pattern-of-military-low-flying-across-the-united-kingdom-2010-2011,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34197,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceEstateandEnvironmentPublications/LocationApplicationForm.htm,https://www.gov.uk/government/publications/location-application-form,,Open,location-application-form,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34198,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceEstateandEnvironmentPublications/AccessAndRecreation/SalisburyPlainAccessImprovementProject.htm,https://www.gov.uk/government/publications/salisbury-plain-access-improvement-project,,Open,salisbury-plain-access-improvement-project,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34199,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceEstateandEnvironmentPublications/AccessAndRecreation/LulworthAccessTimes.htm,https://www.gov.uk/government/publications/lulworth-access-times,,Open,lulworth-access-times,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34200,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceEstateandEnvironmentPublications/AccessAndRecreation/WarcopAccessTimes.htm,https://www.gov.uk/government/publications/warcop-access-times,,Open,warcop-access-times,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34201,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceEstateandEnvironmentPublications/AccessAndRecreation/OtterburnNorthYorkshire.htm,https://www.gov.uk/government/publications/otterburn-north-yorkshire,,Open,otterburn-north-yorkshire,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34202,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceEstateandEnvironmentPublications/AccessAndRecreation/ThorneyIslandWestSussex.htm,https://www.gov.uk/government/publications/thorney-island-west-sussex,,Open,thorney-island-west-sussex,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34203,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceEstateandEnvironmentPublications/AccessAndRecreation/CastlelawEdinburgh.htm,https://www.gov.uk/government/publications/castlelaw-edinburgh,,Open,castlelaw-edinburgh,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34204,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceEstateandEnvironmentPublications/AccessAndRecreation/SennybridgeRangenorth.htm,https://www.gov.uk/government/publications/sennybridge-range-north,,Open,sennybridge-range-north,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34205,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceEstateandEnvironmentPublications/AccessAndRecreation/ReindenWoodKent.htm,https://www.gov.uk/government/publications/reinden-wood-kent,,Open,reinden-wood-kent,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34206,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceEstateandEnvironmentPublications/AccessAndRecreation/SalisburyPlainimberRangePerimeterPath.htm,https://www.gov.uk/government/publications/salisbury-plain-imber-range-perimeter-path,,Open,salisbury-plain-imber-range-perimeter-path,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34207,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceEstateandEnvironmentPublications/AccessAndRecreation/DartmoorDevon.htm,https://www.gov.uk/government/publications/dartmoor-devon,,Open,dartmoor-devon,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34208,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceEstateandEnvironmentPublications/AccessAndRecreation/CatterickNorthYorkshire.htm,https://www.gov.uk/government/publications/catterick-north-yorkshire,,Open,catterick-north-yorkshire,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34209,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceEstateandEnvironmentPublications/AccessAndRecreation/CastlemartinPembrokeshire.htm,https://www.gov.uk/government/publications/castlemartin-pembrokeshire,,Open,castlemartin-pembrokeshire,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34210,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceEstateandEnvironmentPublications/AccessAndRecreation/LulworthRangesLeafletDorset.htm,https://www.gov.uk/government/publications/lulworth-ranges-leaflet-dorset,,Open,lulworth-ranges-leaflet-dorset,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34211,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceEstateandEnvironmentPublications/AccessAndRecreation/ElsteadCommonSurrey.htm,https://www.gov.uk/government/publications/elstead-common-surrey,,Open,elstead-common-surrey,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34212,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceEstateandEnvironmentPublications/AccessAndRecreation/FridayWoodsEssex.htm,https://www.gov.uk/government/publications/friday-woods-essex,,Open,friday-woods-essex,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34213,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceEstateandEnvironmentPublications/AccessAndRecreation/WattonBrookNorfolk.htm,https://www.gov.uk/government/publications/watton-brook-norfolk,,Open,watton-brook-norfolk,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34214,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceEstateandEnvironmentPublications/AccessAndRecreation/KirkcudbrightTrainingCentrePublicAccessRoute.htm,https://www.gov.uk/government/publications/kirkcudbright-training-centre-public-access-route,,Open,kirkcudbright-training-centre-public-access-route,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34215,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceEstateandEnvironmentPublications/ASEG/AcquisitionSafetyAndEnvironmentalManagementSystemAsemsAuditToolsForms.htm,https://www.gov.uk/government/publications/asems-audit-tools,,Open,asems-audit-tools,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34216,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceEstateandEnvironmentPublications/ASEG/AcquisitionSafetyAndEnvironmentalManagementSystemasemsSupportTools.htm,https://www.gov.uk/government/publications/asems-support-tools,,Open,asems-support-tools,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34217,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceEstateandEnvironmentPublications/ASEG/ThegreenBookletAnIntroductionToEnvironmentalManagementInTheModAcquisitionProcess.htm,https://www.gov.uk/government/publications/environmental-booklet-green-booklet,,Open,environmental-booklet-green-booklet,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34218,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceEstateandEnvironmentPublications/ASEG/ProjectorientedEnvironmentalManagementSystempoemsSupportForms.htm,https://www.gov.uk/government/publications/poems-support-forms-guidance-sheets,,Open,poems-support-forms-guidance-sheets,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34219,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceEstateandEnvironmentPublications/ASEG/ProjectorientedEnvironmentalManagementSystempoemsManual.htm,https://www.gov.uk/government/publications/poems-manual,,Open,poems-manual,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34220,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceEstateandEnvironmentPublications/ASEG/ThewhiteBookletAnIntroductionToSystemSafetyManagementInTheMod.htm,https://www.gov.uk/government/publications/safety-booklet-white-booklet,,Open,safety-booklet-white-booklet,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34221,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceEstateandEnvironmentPublications/ASEG/ProjectorientedSafetyManagementSystemposmsGuidanceSheets.htm,https://www.gov.uk/government/publications/posms-support-forms-guidance-sheets,,Open,posms-support-forms-guidance-sheets,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34222,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceEstateandEnvironmentPublications/ASEG/ProjectorientedSafetyManagementSystemposmsManual.htm,https://www.gov.uk/government/publications/posms-manual,,Open,posms-manual,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34223,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceEstateandEnvironmentPublications/JSP418/Jsp418ModCorporateEnvironmentalProtectionManual.htm,https://www.gov.uk/government/publications/jsp-418-mod-corporate-environmental-protection-manual,,Open,jsp-418-mod-corporate-environmental-protection-manual,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34224,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceEstateandEnvironmentPublications/SustainableDevelopment/ModGreeningGovernmentCommitmentsggc.htm,https://www.gov.uk/government/publications/mod-greening-government-commitments-ggc,,Open,mod-greening-government-commitments-ggc,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34225,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceEstateandEnvironmentPublications/SustainableDevelopment/WasteManagementStrategy.htm,https://www.gov.uk/government/publications/waste-strategy,,Open,waste-strategy,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34226,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceEstateandEnvironmentPublications/SustainableDevelopment/SustainableDevelopmentChecklist.htm,https://www.gov.uk/government/publications/sustainable-development-checklist,,Open,sustainable-development-checklist,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34227,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceEstateandEnvironmentPublications/SustainableDevelopment/ClimateChangeStrategy.htm,https://www.gov.uk/government/publications/mods-climate-change-strategy,,Open,mods-climate-change-strategy,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34228,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceEstateandEnvironmentPublications/SustainableDevelopment/SustainableDevelopmentStrategy.htm,https://www.gov.uk/government/publications/sustainable-development-strategy,,Open,sustainable-development-strategy,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34229,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceEstateandEnvironmentPublications/SustainableDevelopment/ModTimberStrategy.htm,https://www.gov.uk/government/publications/mod-timber-strategy,,Open,mod-timber-strategy,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34230,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceEstateandEnvironmentPublications/SustainableDevelopment/SustainableDevelopmentReport200910.htm,https://www.gov.uk/government/publications/sustainable-development-report-2009-10,,Open,sustainable-development-report-2009-10,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34231,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceManagementPublications/BusinessContinuity/Jsp503BusinessContinuityManagement.htm,https://www.gov.uk/government/publications/jsp-503-business-continuity-management,,Open,jsp-503-business-continuity-management,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34232,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DefenceManagementPublications/DefenceAuditCommittee/DefenceAuditCommitteeTors.htm,https://www.gov.uk/government/publications/defence-audit-committee-dac-terms-of-reference-tors,,Open,defence-audit-committee-dac-terms-of-reference-tors,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34233,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DoctrineOperationsandDiplomacyPublications/OverseasTerritories.htm,https://www.gov.uk/government/publications/overseas-territories,,Open,overseas-territories,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34234,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DoctrineOperationsandDiplomacyPublications/BMATTCZ/GenericCourseClothingAndEquipmentList.htm,https://www.gov.uk/government/publications/generic-course-clothing-and-equipment-list,,Open,generic-course-clothing-and-equipment-list,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34235,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DoctrineOperationsandDiplomacyPublications/BMATTCZ/TravelToVyskovBmattcz.htm,https://www.gov.uk/government/publications/travel-to-vyskov-bmatt-cz,,Open,travel-to-vyskov-bmatt-cz,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34236,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DoctrineOperationsandDiplomacyPublications/BMATTCZ/GenericCourseProgrammes.htm,https://www.gov.uk/government/publications/bmatt-cz-vyskov-based-courses-generic-course-programmes,,Open,bmatt-cz-vyskov-based-courses-generic-course-programmes,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34237,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DoctrineOperationsandDiplomacyPublications/BMATTCZ/GenericCourseJoiningInstructions.htm,https://www.gov.uk/government/publications/bmatt-cz-generic-course-joining-instructions,,Open,bmatt-cz-generic-course-joining-instructions,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34238,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DoctrineOperationsandDiplomacyPublications/BMATTCZ/BmattczIncountryTrainingTeamicttDeploymentGeorgia2010.htm,https://www.gov.uk/government/publications/bmatt-cz-in-country-training-team-ictt-deployment-georgia-september-2012,,Open,bmatt-cz-in-country-training-team-ictt-deployment-georgia-september-2012,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34239,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DoctrineOperationsandDiplomacyPublications/BMATTCZ/BmattczIncountryTrainingTeamicttDeploymentUkraine2010.htm,https://www.gov.uk/government/publications/bmatt-cz-in-country-training-team-ictt-deployment-ukraine-march-2012,,Open,bmatt-cz-in-country-training-team-ictt-deployment-ukraine-march-2012,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34240,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DoctrineOperationsandDiplomacyPublications/BMATTCZ/BmattczIncountryTrainingTeamicttDeploymentKosovo2010.htm,https://www.gov.uk/government/publications/bmatt-cz-in-country-training-team-ictt-deployment-kosovo-january-2012,,Open,bmatt-cz-in-country-training-team-ictt-deployment-kosovo-january-2012,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34241,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DoctrineOperationsandDiplomacyPublications/BMATTCZ/BmattczIncountryTrainingTeamicttDeploymentRomania2010.htm,https://www.gov.uk/government/publications/bmatt-cz-in-country-training-team-ictt-deployment-romania-2011,,Open,bmatt-cz-in-country-training-team-ictt-deployment-romania-2011,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34242,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DoctrineOperationsandDiplomacyPublications/JFC/JfcOnAPage.htm,https://www.gov.uk/government/publications/jfc-on-a-page,,Open,jfc-on-a-page,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34243,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DoctrineOperationsandDiplomacyPublications/JFC/JfcNarrative.htm,https://www.gov.uk/government/publications/jfc-narrative,,Open,jfc-narrative,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34244,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DoctrineOperationsandDiplomacyPublications/JFC/JfcComposition.htm,https://www.gov.uk/government/publications/jfc-composition,,Open,jfc-composition,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34245,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DoctrineOperationsandDiplomacyPublications/MSSG/StructureOfTheMssg.htm,https://www.gov.uk/government/publications/structure-of-the-military-stabilisation-support-group,,Open,structure-of-the-military-stabilisation-support-group,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34246,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DoctrineOperationsandDiplomacyPublications/OperationsInAfghanistan/OpHerrickCasualtyAndFatalityTables.htm,https://www.gov.uk/government/publications/op-herrick-casualty-and-fatality-tables,,Open,op-herrick-casualty-and-fatality-tables,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34247,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DoctrineOperationsandDiplomacyPublications/PJHQ/JsuCarbonEmissionsAndWaterUse.htm,https://www.gov.uk/government/publications/jsu-carbon-emissions-and-water-use,,Open,jsu-carbon-emissions-and-water-use,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34248,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DoctrineOperationsandDiplomacyPublications/PJHQ/JsuTotalVisitors.htm,https://www.gov.uk/government/publications/jsu-total-visitors,,Open,jsu-total-visitors,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34249,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DoctrineOperationsandDiplomacyPublications/PJHQ/JsuMechanicalTransportTasks.htm,https://www.gov.uk/government/publications/jsu-mechanical-transport-tasks,,Open,jsu-mechanical-transport-tasks,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34250,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DoctrineOperationsandDiplomacyPublications/TheGreenBook/TheGreenBook.htm,https://www.gov.uk/government/publications/the-green-book,,Open,the-green-book,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34251,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/DoctrineOperationsandDiplomacyPublications/TheWhiteBook/TheWhiteBook.htm,https://www.gov.uk/government/publications/the-white-book,,Open,the-white-book,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34252,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/EquipmentandLogisticsPublications/Equipment/LetterToPeta.htm,https://www.gov.uk/government/publications/letter-to-peta,,Open,letter-to-peta,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34253,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/EquipmentandLogisticsPublications/Form680/PvExhibitionClearanceInfoSheet.htm,https://www.gov.uk/government/publications/private-venture-pv-grading-and-exhibition-clearance-information-sheets,,Open,private-venture-pv-grading-and-exhibition-clearance-information-sheets,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34254,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/EquipmentandLogisticsPublications/Form680/ModForm680Procedure.htm,https://www.gov.uk/government/publications/mod-form-680-procedure,,Open,mod-form-680-procedure,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34255,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/EquipmentandLogisticsPublications/Form680/RouteOfTheModForm680Diagram.htm,https://www.gov.uk/government/publications/route-of-the-mod-form-680-diagram,,Open,route-of-the-mod-form-680-diagram,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34256,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/FinanceandProcurementPublications/EuDspcr2011.htm,https://www.gov.uk/government/publications/the-european-union-defence-and-security-public-contracts-regulations-dspcr-2011,,Open,the-european-union-defence-and-security-public-contracts-regulations-dspcr-2011,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34257,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/FinanceandProcurementPublications/ImplementationOfDirective200981ec.htm,https://www.gov.uk/government/publications/implementation-of-directive-2009-81-ec,,Open,implementation-of-directive-2009-81-ec,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34258,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/FinanceandProcurementPublications/AssessmentOfMods5MainPayasyoudineSuppliers.htm,https://www.gov.uk/government/publications/assessment-of-mod-s-5-main-pay-as-you-dine-suppliers,,Open,assessment-of-mod-s-5-main-pay-as-you-dine-suppliers,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34259,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/FinanceandProcurementPublications/Contracts/001IctContracts.htm,https://www.gov.uk/government/publications/ict-contracts,,Open,ict-contracts,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34260,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/FinanceandProcurementPublications/DSA/Recycling/RfaOakleafRecycling.htm,https://www.gov.uk/government/publications/rfa-oakleaf-recycling,,Open,rfa-oakleaf-recycling,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34261,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/FinanceandProcurementPublications/DSA/Recycling/RfaBrambleleafRecycling.htm,https://www.gov.uk/government/publications/rfa-brambleleaf-recycling,,Open,rfa-brambleleaf-recycling,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34262,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/FinanceandProcurementPublications/DSA/Recycling/RameHeadRecycling.htm,https://www.gov.uk/government/publications/rame-head-recycling,,Open,rame-head-recycling,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34263,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/FinanceandProcurementPublications/DSA/Recycling/Type42DestroyersRecycling.htm,https://www.gov.uk/government/publications/type-42-destroyers-recycling,,Open,type-42-destroyers-recycling,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34264,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/FinanceandProcurementPublications/DSA/Recycling/HmsFearlessRecycling.htm,https://www.gov.uk/government/publications/hms-fearless-recycling,,Open,hms-fearless-recycling,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34265,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/FinanceandProcurementPublications/DSA/Recycling/HmsIntrepidRecycling.htm,https://www.gov.uk/government/publications/hms-intrepid-recycling,,Open,hms-intrepid-recycling,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34266,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/FinanceandProcurementPublications/FinancialJSPs/Jsp462FinancialManagementPolicyManual.htm,https://www.gov.uk/government/publications/jsp-462-financial-management-policy-manual,,Open,jsp-462-financial-management-policy-manual,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34267,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/FinanceandProcurementPublications/FinancialJSPs/Jsp472ResourceAccountsPolicyManual.htm,https://www.gov.uk/government/publications/jsp-472-financial-accounting-and-reporting-manual,,Open,jsp-472-financial-accounting-and-reporting-manual,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34268,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/FinanceandProcurementPublications/FinancialJSPs/ChartOfAccountsManualJsp530.htm,https://www.gov.uk/government/publications/chart-of-accounts-manual-jsp-530,,Open,chart-of-accounts-manual-jsp-530,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34269,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/FinanceandProcurementPublications/Private+Finance/ModPfiProjectAgreement.htm,https://www.gov.uk/government/publications/mod-private-finance-initiative-pfi-project-agreement-pa,,Open,mod-private-finance-initiative-pfi-project-agreement-pa,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34270,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/FinanceandProcurementPublications/Private+Finance/PfuProjectSupportGuidanceAndInstructions.htm,https://www.gov.uk/government/publications/pfu-project-support-guidance-and-instructions,,Open,pfu-project-support-guidance-and-instructions,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34271,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/FinanceandProcurementPublications/ReviewBoardGovContracts/ReportOnThe2012AnnualReviewOfTheProfitFormulaForNoncompetitiveGovernmentContractsJanuary2012.htm,https://www.gov.uk/government/publications/report-on-the-2012-annual-review-of-the-profit-formula-for-non-competitive-government-contracts-january-2012,,Open,report-on-the-2012-annual-review-of-the-profit-formula-for-non-competitive-government-contracts-january-2012,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34272,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/FinanceandProcurementPublications/ReviewBoardGovContracts/ReportOnThe2011ReviewOfTheProfitFormulaForNoncompetitiveGovernmentContractsFebruary2011.htm,https://www.gov.uk/government/publications/report-on-the-2011-annual-review-of-the-profit-formula-for-non-competitive-government-contracts-february-2011,,Open,report-on-the-2011-annual-review-of-the-profit-formula-for-non-competitive-government-contracts-february-2011,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34273,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/HealthandSafetyPublications/DSEA/DefenceNuclearEnvironmentAndSafetyBoardAssuranceReports.htm,https://www.gov.uk/government/publications/defence-nuclear-environment-and-safety-board-assurance-reports,,Open,defence-nuclear-environment-and-safety-board-assurance-reports,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34274,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/HealthandSafetyPublications/DSEA/ReachregistrationEvaluationAuthorisationAndRestrictionOfChemicals.htm,https://www.gov.uk/government/publications/reach,,Open,reach,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34275,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/HealthandSafetyPublications/DSEA/DesbDocumentsReports.htm,https://www.gov.uk/government/publications/defence-environment-and-safety-board-desb-assurance-reports,,Open,defence-environment-and-safety-board-desb-assurance-reports,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34276,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/HealthandSafetyPublications/HazardousExposure/PotentiallyHazardousExposure.htm,https://www.gov.uk/government/publications/potentially-hazardous-exposure,,Open,potentially-hazardous-exposure,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34277,draft
http://www.mod.uk/DefenceInternet/AboutDefence/CorporatePublications/HealthandSafetyPublications/JSP375/Jsp375TheModHealthAndSafetyHandbookVolume4.htm,https://www.gov.uk/government/publications/jsp-375-health-and-safety-handbook-volume-4,,Open,jsp-375-health-and-safety-handbook-volume-4,https://whitehall-admin.production.alphagov.co.uk/government/admin/publications/34278,draft
