Old Url,New Url
http://www.scotlandoffice.gov.uk/scotlandoffice/17302.html,https://www.gov.uk/government/news/32-million-of-additional-uk-government-funding-for-superfast-broadband-in-scotland
http://www.scotlandoffice.gov.uk/scotlandoffice/17282.html,https://www.gov.uk/government/news/olympic-torch-relay-arrives-in-scotland
http://www.scotlandoffice.gov.uk/scotlandoffice/17524.html,https://www.gov.uk/government/news/moore-welcomes-support-for-renewable-energy
http://www.scotlandoffice.gov.uk/scotlandoffice/17523.html,https://www.gov.uk/government/news/michael-moore-to-attend-olympic-football-match-at-glasgows-hampden-park-stadium
http://www.scotlandoffice.gov.uk/scotlandoffice/17522.html,https://www.gov.uk/government/news/scotland-office-minister-visits-cairnryan-and-belfast-to-see-immigration-policing-at-work
http://www.scotlandoffice.gov.uk/scotlandoffice/17503.html,https://www.gov.uk/government/news/july-labour-market-statistics-for-scotland
http://www.scotlandoffice.gov.uk/scotlandoffice/17502.html,https://www.gov.uk/government/news/uk-government-working-hard-to-provide-sustainable-economic-growth
http://www.scotlandoffice.gov.uk/scotlandoffice/17443.html,https://www.gov.uk/government/news/scottish-business-and-exports-at-forefront-of-uks-growth-agenda
http://www.scotlandoffice.gov.uk/scotlandoffice/17442.html,https://www.gov.uk/government/news/publication-of-the-ukba-report-common-travel-area-review-of-new-arrangement-at-northern-ireland-sea-ports
http://www.scotlandoffice.gov.uk/scotlandoffice/17722.html,https://www.gov.uk/government/news/secretary-of-state-announces-new-uk-business-ambassador
http://www.scotlandoffice.gov.uk/scotlandoffice/17682.html,https://www.gov.uk/government/news/giant-paralympic-agitos-launched-in-edinburgh
http://www.scotlandoffice.gov.uk/scotlandoffice/17662.html,https://www.gov.uk/government/news/lord-wallace-chairs-legal-forum-in-edinburgh
http://www.scotlandoffice.gov.uk/scotlandoffice/17642.html,https://www.gov.uk/government/news/august-labour-market-statistics-for-scotland
http://www.scotlandoffice.gov.uk/scotlandoffice/17602.html,https://www.gov.uk/government/news/scottish-secretary-offers-referendum-talks-to-first-minister
http://www.scotlandoffice.gov.uk/scotlandoffice/17582.html,https://www.gov.uk/government/news/governments-agree-timetable-for-referendum-agreement
http://www.scotlandoffice.gov.uk/scotlandoffice/17562.html,https://www.gov.uk/government/news/scottish-sports-stars-of-the-future-head-to-olympics
